battle_id,category,model,value
battle_02446,Instruction Following,gemini-2.5-pro-preview-05-06,1
battle_02447,Instruction Following,gemini-2.5-flash,0
battle_02447,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02448,Instruction Following,o3-2025-04-16,0
battle_02448,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02449,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02449,Instruction Following,grok-3-preview-02-24,1
battle_02450,Instruction Following,o3-2025-04-16,1
battle_02450,Instruction Following,claude-opus-4-20250514,0
battle_02451,Instruction Following,deepseek-r1-0528,1
battle_02451,Instruction Following,claude-opus-4-20250514,0
battle_02452,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02452,Instruction Following,claude-opus-4-20250514,0
battle_02453,Instruction Following,kimi-k2-0711-preview,1
battle_02453,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02454,Instruction Following,gemini-2.5-flash,0
battle_02454,Instruction Following,o3-2025-04-16,1
battle_02455,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02455,Instruction Following,deepseek-r1-0528,1
battle_02456,Instruction Following,gemini-2.5-flash-preview-04-17,0
battle_02456,Instruction Following,o3-2025-04-16,1
battle_02457,Instruction Following,claude-opus-4-20250514-thinking-16k,0
battle_02457,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02458,Instruction Following,o3-2025-04-16,0
battle_02458,Instruction Following,deepseek-r1-0528,1
battle_02459,Instruction Following,grok-3-preview-02-24,1
battle_02459,Instruction Following,gemini-2.5-flash-preview-04-17,0
battle_02460,Instruction Following,o3-2025-04-16,1
battle_02460,Instruction Following,grok-3-preview-02-24,0
battle_02461,Instruction Following,kimi-k2-0711-preview,0
battle_02461,Instruction Following,o3-2025-04-16,1
battle_02462,Instruction Following,claude-opus-4-20250514,0
battle_02462,Instruction Following,deepseek-r1-0528,1
battle_02463,Instruction Following,gemini-2.5-flash-preview-04-17,1
battle_02463,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02464,Instruction Following,deepseek-r1-0528,0
battle_02464,Instruction Following,gemini-2.5-flash-preview-04-17,1
battle_02465,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02465,Instruction Following,gemini-2.5-pro-preview-03-25,1
battle_02466,Instruction Following,grok-3-preview-02-24,1
battle_02466,Instruction Following,claude-opus-4-20250514-thinking-16k,0
battle_02467,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02467,Instruction Following,gemini-2.5-flash,1
battle_02468,Instruction Following,claude-opus-4-20250514,0
battle_02468,Instruction Following,gemini-2.5-pro,1
battle_02469,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02469,Instruction Following,claude-opus-4-20250514,0
battle_02470,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02470,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02471,Instruction Following,gemini-2.5-pro,1
battle_02471,Instruction Following,kimi-k2-0711-preview,0
battle_02472,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02472,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02473,Instruction Following,claude-opus-4-20250514-thinking-16k,0
battle_02473,Instruction Following,grok-3-preview-02-24,1
battle_02474,Instruction Following,gemini-2.5-flash-preview-04-17,1
battle_02474,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02475,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02475,Instruction Following,gemini-2.5-pro,1
battle_02476,Instruction Following,gemini-2.5-flash,0
battle_02476,Instruction Following,o3-2025-04-16,1
battle_02477,Instruction Following,gemini-2.5-pro-preview-05-06,1
battle_02477,Instruction Following,gemini-2.5-flash-preview-04-17,0
battle_02478,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02478,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02479,Instruction Following,deepseek-r1-0528,0
battle_02479,Instruction Following,grok-3-preview-02-24,1
battle_02480,Instruction Following,gemini-2.5-flash,1
battle_02480,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02481,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02481,Instruction Following,gemini-2.5-pro-preview-03-25,0
battle_02482,Instruction Following,gemini-2.5-flash-preview-04-17,0
battle_02482,Instruction Following,gemini-2.5-flash,1
battle_02483,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02483,Instruction Following,gemini-2.5-pro,0
battle_02484,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02484,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02485,Instruction Following,kimi-k2-0711-preview,0
battle_02485,Instruction Following,deepseek-r1-0528,1
battle_02486,Instruction Following,kimi-k2-0711-preview,1
battle_02486,Instruction Following,o3-2025-04-16,0
battle_02487,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02487,Instruction Following,o3-2025-04-16,0
battle_02488,Instruction Following,gemini-2.5-flash,1
battle_02488,Instruction Following,deepseek-r1-0528,0
battle_02489,Instruction Following,gemini-2.5-flash,0
battle_02489,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02490,Instruction Following,gemini-2.5-pro,1
battle_02490,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02491,Instruction Following,claude-opus-4-20250514,0
battle_02491,Instruction Following,gemini-2.5-flash,1
battle_02492,Instruction Following,gemini-2.5-flash,0
battle_02492,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02493,Instruction Following,claude-opus-4-20250514,1
battle_02493,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02494,Instruction Following,gemini-2.5-pro-preview-05-06,1
battle_02494,Instruction Following,claude-opus-4-20250514-thinking-16k,0
battle_02495,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02495,Instruction Following,gemini-2.5-flash,1
battle_02496,Instruction Following,gemini-2.5-pro,1
battle_02496,Instruction Following,claude-opus-4-20250514,0
battle_02497,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02497,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02498,Instruction Following,gemini-2.5-pro,1
battle_02498,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02499,Instruction Following,claude-opus-4-20250514,1
battle_02499,Instruction Following,deepseek-r1-0528,0
battle_02500,Instruction Following,gemini-2.5-pro,0
battle_02500,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02501,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02501,Instruction Following,kimi-k2-0711-preview,0
battle_02502,Instruction Following,deepseek-r1-0528,0
battle_02502,Instruction Following,claude-opus-4-20250514-thinking-16k,1
battle_02503,Instruction Following,claude-opus-4-20250514-thinking-16k,0
battle_02503,Instruction Following,grok-3-preview-02-24,1
battle_02504,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02504,Instruction Following,claude-opus-4-20250514,1
battle_02505,Instruction Following,grok-4-0709,1
battle_02505,Instruction Following,claude-opus-4-20250514,0
battle_02506,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02506,Instruction Following,o3-2025-04-16,0
battle_02507,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02507,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02508,Instruction Following,grok-3-preview-02-24,1
battle_02508,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02509,Instruction Following,gemini-2.5-pro-preview-05-06,1
battle_02509,Instruction Following,claude-opus-4-20250514,0
battle_02510,Instruction Following,claude-opus-4-20250514,0
battle_02510,Instruction Following,o3-2025-04-16,1
battle_02511,Instruction Following,o3-2025-04-16,0
battle_02511,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02512,Instruction Following,grok-3-preview-02-24,1
battle_02512,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02513,Instruction Following,claude-opus-4-20250514,1
battle_02513,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02514,Instruction Following,claude-opus-4-20250514,0
battle_02514,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02515,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02515,Instruction Following,claude-opus-4-20250514,1
battle_02516,Instruction Following,gemini-2.5-pro-preview-05-06,1
battle_02516,Instruction Following,claude-opus-4-20250514,0
battle_02517,Instruction Following,claude-opus-4-20250514,0
battle_02517,Instruction Following,gemini-2.5-flash,1
battle_02518,Instruction Following,llama-4-maverick-03-26-experimental,0
battle_02518,Instruction Following,grok-3-preview-02-24,1
battle_02519,Instruction Following,deepseek-r1-0528,0
battle_02519,Instruction Following,claude-opus-4-20250514,1
battle_02520,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02520,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02521,Instruction Following,grok-3-preview-02-24,1
battle_02521,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02522,Instruction Following,deepseek-r1-0528,0
battle_02522,Instruction Following,gemini-2.5-flash,1
battle_02523,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02523,Instruction Following,o3-2025-04-16,0
battle_02524,Instruction Following,gemini-2.5-flash,0
battle_02524,Instruction Following,gemini-2.5-pro,1
battle_02525,Instruction Following,claude-opus-4-20250514,0
battle_02525,Instruction Following,gemini-2.5-flash,1
battle_02526,Instruction Following,claude-opus-4-20250514,0
battle_02526,Instruction Following,gemini-2.5-pro,1
battle_02527,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02527,Instruction Following,grok-3-preview-02-24,0
battle_02528,Instruction Following,gemini-2.5-pro,0
battle_02528,Instruction Following,grok-3-preview-02-24,1
battle_02529,Instruction Following,claude-opus-4-20250514,0
battle_02529,Instruction Following,o3-2025-04-16,1
battle_02530,Instruction Following,gemini-2.5-flash,1
battle_02530,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02531,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02531,Instruction Following,o3-2025-04-16,0
battle_02532,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02532,Instruction Following,gemini-2.5-pro,0
battle_02533,Instruction Following,claude-opus-4-20250514,0
battle_02533,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02534,Instruction Following,deepseek-r1-0528,1
battle_02534,Instruction Following,gemini-2.5-pro,0
battle_02535,Instruction Following,deepseek-r1-0528,1
battle_02535,Instruction Following,gemini-2.5-flash-preview-04-17,0
battle_02536,Instruction Following,gemini-2.5-pro,1
battle_02536,Instruction Following,llama-4-maverick-03-26-experimental,0
battle_02537,Instruction Following,grok-3-preview-02-24,0
battle_02537,Instruction Following,o3-2025-04-16,1
battle_02538,Instruction Following,deepseek-r1-0528,1
battle_02538,Instruction Following,grok-4-0709,0
battle_02539,Instruction Following,claude-opus-4-20250514,0
battle_02539,Instruction Following,claude-opus-4-20250514-thinking-16k,1
battle_02540,Instruction Following,claude-opus-4-20250514,1
battle_02540,Instruction Following,llama-4-maverick-03-26-experimental,0
battle_02541,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02541,Instruction Following,claude-opus-4-20250514,1
battle_02542,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02542,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02543,Instruction Following,gemini-2.5-flash,1
battle_02543,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02544,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02544,Instruction Following,gemini-2.5-flash-preview-04-17,1
battle_02545,Instruction Following,grok-3-preview-02-24,0
battle_02545,Instruction Following,claude-opus-4-20250514,1
battle_02546,Instruction Following,claude-opus-4-20250514-thinking-16k,1
battle_02546,Instruction Following,gemini-2.5-flash,0
battle_02547,Instruction Following,o3-2025-04-16,1
battle_02547,Instruction Following,kimi-k2-0711-preview,0
battle_02548,Instruction Following,claude-opus-4-20250514,1
battle_02548,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02549,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02549,Instruction Following,o3-2025-04-16,1
battle_02550,Instruction Following,claude-opus-4-20250514-thinking-16k,0
battle_02550,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02551,Instruction Following,gemini-2.5-pro,0
battle_02551,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02552,Instruction Following,gemini-2.5-pro,1
battle_02552,Instruction Following,llama-4-maverick-03-26-experimental,0
battle_02553,Instruction Following,gemini-2.5-pro-preview-05-06,0
battle_02553,Instruction Following,claude-opus-4-20250514,1
battle_02554,Instruction Following,deepseek-r1-0528,0
battle_02554,Instruction Following,claude-opus-4-20250514-thinking-16k,1
battle_02555,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02555,Instruction Following,gemini-2.5-flash,1
battle_02556,Instruction Following,gemini-2.5-flash-preview-04-17,0
battle_02556,Instruction Following,gemini-2.5-pro,1
battle_02557,Instruction Following,gemini-2.5-pro,0
battle_02557,Instruction Following,claude-opus-4-20250514,1
battle_02558,Instruction Following,gemini-2.5-pro,1
battle_02558,Instruction Following,gemini-2.5-flash,0
battle_02559,Instruction Following,gemini-2.5-pro,1
battle_02559,Instruction Following,qwen3-235b-a22b-no-thinking,0
battle_02560,Instruction Following,llama-4-maverick-03-26-experimental,0
battle_02560,Instruction Following,o3-2025-04-16,1
battle_02561,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02561,Instruction Following,claude-opus-4-20250514,0
battle_02562,Instruction Following,gemini-2.5-pro,0
battle_02562,Instruction Following,gemini-2.5-flash-preview-04-17,1
battle_02563,Instruction Following,o3-2025-04-16,1
battle_02563,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02564,Instruction Following,gemini-2.5-pro,1
battle_02564,Instruction Following,gemini-2.5-flash,0
battle_02565,Instruction Following,grok-3-preview-02-24,0
battle_02565,Instruction Following,chatgpt-4o-latest-20250326,1
battle_02566,Instruction Following,claude-opus-4-20250514-thinking-16k,1
battle_02566,Instruction Following,claude-opus-4-20250514,0
battle_02567,Instruction Following,chatgpt-4o-latest-20250326,0
battle_02567,Instruction Following,gemini-2.5-flash,1
battle_02568,Instruction Following,qwen3-235b-a22b-no-thinking,1
battle_02568,Instruction Following,llama-4-maverick-03-26-experimental,0
battle_02569,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02569,Instruction Following,claude-opus-4-20250514-thinking-16k,0
battle_02570,Instruction Following,llama-4-maverick-03-26-experimental,1
battle_02570,Instruction Following,claude-opus-4-20250514,0
